id,datetimestamp,amount,convertedvalue,category,currency,name,description,accountid
1533,2023-11-01,-612.8,-612.8,Mobility,USD,"Alaska Airlines","ALASKA AIR  0272351416614SEATTLE      WA",2
1534,2023-11-01,-241.0,-241.0,Mobility,USD,Amtrak,"AMTRAK .COM 3030692575321WASHINGTON   DC",2
1535,2023-11-01,-200.0,-200.0,Shopping,USD,Exchange,"AAFES-ARMY       ACH PYMT   ***********9616",2
1536,2023-10-31,-100.0,-100.0,Credit,USD,"Chase Credit Card","CHASE CREDIT CRD EPAY       ***********1047",2
1537,2023-10-31,-43.67,-43.67,Entertainment,USD,Ancestry,"ANC*ANCESTRY.COM         800-2623787  UT",2
1538,2023-10-31,-38.3,-38.3,Insurance,USD,"Allianz Travel Insurance","ALLIANZ TRAVEL INS       ALLIANZINS.USVA",2
1539,2023-10-30,-300.0,-300.0,Credit,USD,"USAA Credit Card","USAA CREDIT CARD PAYMENT",2
1540,2023-10-30,-8.97,-8.97,Food,USD,"Master Koefte Inh Oem Stuttgart","MASTER KOEFTE INH. OEM   STUTTGART",2
1541,2023-10-30,1898.01,1898.01,Income,USD,"Defense Finance and Accounting Service","DFAS-CLEVELAND   RET NET    ***********8900",2
1542,2023-10-30,100.0,100.0,Other,USD,"ATM Adjustment Credit","ATM ADJUSTMENT CREDIT",2
1543,2023-10-27,-21.35,-21.35,Food,USD,"Tegut Filiale Stuttgart","Tegut Filiale 2328       STUTTGART",2
1544,2023-10-25,-15.21,-15.21,Food,USD,"Frittenwerk Stuttgart","FRITTENWERK STUTTGART    STUTTGART",2
1545,2023-10-25,-1000.0,-1000.0,Other,USD,Wise,"Wise Ltd         TrnWise    ***********2699",2
1546,2023-10-24,-150.0,-150.0,Other,USD,Wise,"Wise Ltd         TrnWise    ***********8463",2
1547,2023-10-24,-10.75,-10.75,Food,USD,"Tegut Filiale Stuttgart","Tegut Filiale 2328       STUTTGART",2
1548,2023-10-18,-300.0,-300.0,Credit,USD,"USAA Credit Card","USAA CREDIT CARD PAYMENT",2
1549,2023-10-17,-23.48,-23.48,Insurance,USD,"USAA Property and Casualty Insurance","USAA P&C         AUTOPAY    ***********5038",2
1550,2023-10-16,-12.79,-12.79,Entertainment,USD,"YouTube Premium","GOOGLE *YouTubePremium   G.CO/HELPPAY#",2
1551,2023-10-16,-47.59,-47.59,Entertainment,USD,CuriosityStream,"CURIOSITYSTREAM          HTTPSWWW.CURIMD",2
1552,2023-10-10,-12.01,-12.01,Entertainment,USD,"Amazon Web Services","Amazon web services      AWS.AMAZON.COWA",2
1553,2023-10-06,-200.0,-200.0,Shopping,USD,Exchange,"AAFES-ARMY       ACH PYMT   ***********9616",2
1554,2023-10-05,-100.0,-100.0,Credit,USD,"Chase Credit Card","CHASE CREDIT CRD EPAY       ***********6896",2
1555,2023-10-04,-106.03,-106.03,Entertainment,USD,"Baden Wuerttembergimilaneo",256100BADEN-WUERTTEMBERGIMILANEO,2
1556,2023-10-04,-15.52,-15.52,Entertainment,USD,Microsoft,"MSFT * E0800P9OK3        MSFT AZURE",2
1557,2023-10-03,-51.15,-51.15,Utilities,USD,American,"AMERICAN INTERNATIONAL MO800-8412782  GA",2
1558,2023-10-02,-5.97,-5.97,Entertainment,USD,"Google Cloud","Google CLOUD v7CWPz      DUBLIN",2
1559,2023-10-02,-43.67,-43.67,Entertainment,USD,Ancestry,"ANC*ANCESTRY.COM         800-2623787  UT",2
1560,2023-09-27,1898.01,1898.01,Income,USD,"Defense Finance and Accounting Service","DFAS-CLEVELAND   RET NET    ***********8900",2
1561,2023-09-25,-14.97,-14.97,Food,USD,"McDonald's","MCDONALDS 01707          STUTTGART",2
1562,2023-09-22,-107.93,-107.93,Other,USD,Wise,"Wise Ltd         TrnWise    ***********5563",2
1563,2023-09-18,-13.02,-13.02,Entertainment,USD,"YouTube Premium","GOOGLE *YouTubePremium   G.CO/HELPPAY#",2
1564,2023-09-18,-23.48,-23.48,Insurance,USD,"USAA Property and Casualty Insurance","USAA P&C         AUTOPAY    ***********5038",2
1565,2023-09-14,-556.2,-556.2,Mobility,USD,Lufthansa,"LUFTHANSA   2202521120102KOLN",2
1566,2023-09-14,-13.05,-13.05,Mobility,USD,Lufthansa,"LUFTHANSA   2204009305953KOLN",2
1567,2023-09-13,-300.0,-300.0,Credit,USD,"USAA Credit Card","USAA CREDIT CARD PAYMENT",2
1568,2023-09-13,79.58,79.58,Insurance,USD,"Allianz Direct Versicherumuenchen","Allianz Direct VersicheruMUENCHEN",2
1569,2023-09-11,-108.53,-108.53,Entertainment,USD,"Baden Wuerttembergimilaneo",256100BADEN-WUERTTEMBERGIMILANEO,2
1570,2023-09-06,-14.83,-14.83,Food,USD,"McDonald's","MCDONALDS 01707          STUTTGART",2
1571,2023-09-05,-100.0,-100.0,Credit,USD,"Chase Credit Card","CHASE CREDIT CRD EPAY       ***********2189",2
1572,2023-09-05,-17.24,-17.24,Entertainment,USD,Microsoft,"MSFT * E0800OV1I1        MSFT AZURE",2
1573,2023-09-05,-31.77,-31.77,Food,USD,"Tegut Filiale Stuttgart","Tegut Filiale 2328       STUTTGART",2
1574,2023-09-05,-1.9,-1.9,Entertainment,USD,"Amazon Web Services","Amazon web services      AWS.AMAZON.COWA",2
1575,2023-09-05,-51.15,-51.15,Utilities,USD,American,"AMERICAN INTERNATIONAL MO800-8412782  GA",2
1576,2023-09-05,-200.0,-200.0,Shopping,USD,Exchange,"AAFES-ARMY       ACH PYMT   ***********9616",2
1577,2023-09-01,-4.45,-4.45,Entertainment,USD,"Google Cloud","Google CLOUD 7xwNLF      DUBLIN",2
1578,2023-08-31,-43.67,-43.67,Entertainment,USD,Ancestry,"ANC*ANCESTRY.COM         800-2623787  UT",2
1579,2023-08-30,1898.01,1898.01,Income,USD,"Defense Finance and Accounting Service","DFAS-CLEVELAND   RET NET    ***********8900",2
1580,2023-08-29,-109.39,-109.39,Other,USD,Wise,"Wise Ltd         TrnWise    ***********6691",2
1581,2023-08-25,-18.74,-18.74,Food,USD,"Tegut Filiale Stuttgart","Tegut Filiale 2328       STUTTGART",2
1582,2023-08-23,-7.15,-7.15,Food,USD,"Tegut Filiale Stuttgart","Tegut Filiale 2328       STUTTGART",2
1583,2023-08-22,-10.44,-10.44,Food,USD,"McDonald's","MCDONALDS 01707          STUTTGART",2
1584,2023-08-21,-47.1,-47.1,Food,USD,"Netto Marken-Discount","Netto Marken-Discount    STUTTGART",2
1585,2023-08-21,-40.71,-40.71,Food,USD,"Tegut Filiale Stuttgart","Tegut Filiale 2328       STUTTGART",2
1586,2023-08-17,-100.0,-100.0,Credit,USD,"Chase Credit Card","CHASE CREDIT CRD EPAY       ***********8468",2
1587,2023-08-16,-300.0,-300.0,Credit,USD,"USAA Credit Card","USAA CREDIT CARD PAYMENT",2
1588,2023-08-16,-13.27,-13.27,Entertainment,USD,"YouTube Premium","GOOGLE *YouTubePremium   G.CO/HELPPAY#",2
1589,2023-08-16,-23.48,-23.48,Insurance,USD,"USAA Property and Casualty Insurance","USAA P&C         AUTOPAY    ***********5038",2
1590,2023-08-15,-24.6,-24.6,Food,USD,"Tegut Filiale Stuttgart","Tegut Filiale 2328       STUTTGART",2
1591,2023-08-14,-111.26,-111.26,Other,USD,Wise,"Wise Ltd         TrnWise    ***********9230",2
1592,2023-08-11,-3.67,-3.67,Shopping,USD,"Mcpaper Stuttgart","MCPAPER STUTTGART 9361   STUTTGART",2
1593,2023-08-09,-7.9,-7.9,Food,USD,"Frittenwerk Stuttgart","FRITTENWERK STUTTGART    STUTTGART",2
1594,2023-08-09,-28.03,-28.03,Food,USD,"Tegut Filiale Stuttgart","Tegut Filiale 2328       STUTTGART",2
1595,2023-08-08,-13.14,-13.14,Food,USD,"McDonald's","MCDONALDS 01707          STUTTGART",2
1596,2023-08-08,-250.0,-250.0,Other,USD,Wise,"Wise Ltd         TrnWise    ***********0067",2
1597,2023-08-08,-14.32,-14.32,Food,USD,"Tegut Filiale Stuttgart","Tegut Filiale 2328       STUTTGART",2
1598,2023-08-07,-74.0,-74.0,Food,USD,"Marc Schuster E K Stuttgart","MARC SCHUSTER E.K.       STUTTGART",2
1599,2023-08-07,-44.91,-44.91,Food,USD,"Netto Marken-Discount","Netto Marken-Discount    STUTTGART",2
1600,2023-08-07,-73.0,-73.0,Other,USD,"Tieraerztliche Gem Praxisstuttgart","Tieraerztliche Gem.praxisSTUTTGART",2
1601,2023-08-04,-22.59,-22.59,Entertainment,USD,Microsoft,"MSFT * E0800OGECK        MSFT AZURE",2
1602,2023-08-03,-12.08,-12.08,Entertainment,USD,"Amazon Web Services","Amazon web services      AWS.AMAZON.COWA",2
1603,2023-08-02,-1.46,-1.46,Entertainment,USD,"Google Cloud","Google CLOUD D636v3      DUBLIN",2
1604,2023-08-02,-51.15,-51.15,Utilities,USD,American,"AMERICAN INTERNATIONAL MO800-8412782  GA",2
1605,2023-08-02,-200.0,-200.0,Shopping,USD,Exchange,"AAFES-ARMY       ACH PYMT   ***********9616",2
1606,2023-07-31,-43.67,-43.67,Entertainment,USD,Ancestry,"ANC*ANCESTRY.COM         800-2623787  UT",2
1607,2023-07-31,-9.52,-9.52,Shopping,USD,"Mcpaper Stuttgart","MCPAPER STUTTGART 9361   STUTTGART",2
1608,2023-07-28,1898.01,1898.01,Income,USD,"Defense Finance and Accounting Service","DFAS-CLEVELAND   RET NET    ***********8900",2
1609,2023-07-26,-19.14,-19.14,Food,USD,"Sumup Das Nudel Ding Gmfrankfurt Am","SUMUP  *DAS NUDEL DING GMFRANKFURT AM",2
1610,2023-07-25,-112.09,-112.09,Other,USD,Wise,"Wise Ltd         TrnWise    ***********5797",2
1611,2023-07-24,-22.89,-22.89,Food,USD,"Rewe Lang & Co Stuttgart","REWE Lang GmbH & Co. KG  STUTTGART",2
1612,2023-07-19,-28.46,-28.46,Shopping,USD,"Decathlon Deutschland Se Stuttgart","DECATHLON Deutschland SE STUTTGART",2
1613,2023-07-18,-23.48,-23.48,Insurance,USD,"USAA Property and Casualty Insurance","USAA P&C         AUTOPAY    ***********5038",2
1614,2023-07-17,-13.62,-13.62,Entertainment,USD,"YouTube Premium","GOOGLE *YouTubePremium   G.CO/HELPPAY#",2
1615,2023-07-17,-49.7,-49.7,Food,USD,"Netto Marken-Discount","Netto Marken-Discount    STUTTGART",2
1616,2023-07-17,-46.43,-46.43,Shopping,USD,Amazon,"AMZN Mktp DE*5H6YL2W35   AMAZON.DE",2
1617,2023-07-10,-26.58,-26.58,Food,USD,"Burger King","BURGER KING 13725        SINDELFINGEN",2
1618,2023-07-06,-400.0,-400.0,Credit,USD,"USAA Credit Card","USAA CREDIT CARD PAYMENT",2
1619,2023-07-05,-22.73,-22.73,Entertainment,USD,Microsoft,"MSFT * E0800O2GW8        MSFT AZURE",2
1620,2023-07-05,-51.15,-51.15,Utilities,USD,American,"AMERICAN INTERNATIONAL MO800-8412782  GA",2
1621,2023-07-05,-200.0,-200.0,Shopping,USD,Exchange,"AAFES-ARMY       ACH PYMT   ***********9616",2
1622,2023-07-03,-7.28,-7.28,Entertainment,USD,"Google Cloud","GOOGLE*CLOUD CFM69Z      CC GOOGLE.COM",2
1623,2023-07-03,-100.0,-100.0,Credit,USD,"Chase Credit Card","CHASE CREDIT CRD EPAY       ***********2404",2
1624,2023-07-03,-43.67,-43.67,Entertainment,USD,Ancestry,"ANC*ANCESTRY.COM         800-2623787  UT",2
1625,2023-07-03,-12.32,-12.32,Entertainment,USD,"Amazon Web Services","Amazon web services      AWS.AMAZON.COWA",2
1626,2023-06-28,1898.01,1898.01,Income,USD,"Defense Finance and Accounting Service","DFAS-CLEVELAND   RET NET    ***********8900",2
1627,2023-06-26,-7.89,-7.89,Food,USD,Subway,"Subway 68241 Milaneo     STUTTGART",2
1628,2023-06-26,-92.58,-92.58,Food,USD,"Netto Marken-Discount","Netto Marken-Discount    STUTTGART",2
1629,2023-06-23,-16.31,-16.31,Food,USD,"Tegut Filiale Stuttgart","Tegut Filiale 2328       STUTTGART",2
1630,2023-06-21,-10.44,-10.44,Food,USD,"McDonald's","MCDONALDS 01707          STUTTGART",2
1631,2023-06-20,-99.4,-99.4,Food,USD,"Netto Marken-Discount","Netto Marken-Discount    STUTTGART",2
1632,2023-06-20,-53.51,-53.51,Food,USD,"Orient Master Stuttgart","Orient Master GmbH       STUTTGART",2
1633,2023-06-20,-27.32,-27.32,Food,USD,"Tegut Filiale Stuttgart","Tegut Filiale 2328       STUTTGART",2
1634,2023-06-16,-13.16,-13.16,Entertainment,USD,"YouTube Premium","GOOGLE *YouTubePremium   G.CO/HELPPAY#",2
1635,2023-06-16,-23.48,-23.48,Insurance,USD,"USAA Property and Casualty Insurance","USAA P&C         AUTOPAY    ***********5038",2
1636,2023-06-15,-87.8,-87.8,Entertainment,USD,"Baden Wuerttembergimilaneo",256100BADEN-WUERTTEMBERGIMILANEO,2
1637,2023-06-15,-300.0,-300.0,Credit,USD,"USAA Credit Card","USAA CREDIT CARD PAYMENT",2
1638,2023-06-15,-23.1,-23.1,Food,USD,"Tegut Filiale Stuttgart","Tegut Filiale 2328       STUTTGART",2
1639,2023-06-15,-6.25,-6.25,Food,USD,"Tegut Filiale Stuttgart","Tegut Filiale 2328       STUTTGART",2
1640,2023-06-13,-60.0,-60.0,Credit,USD,"Chase Credit Card","CHASE CREDIT CRD EPAY       ***********4368",2
1641,2023-06-07,-350.5,-350.5,Other,USD,"Tieraerztliche Gem Praxisstuttgart","Tieraerztliche Gem.praxisSTUTTGART",2
1642,2023-06-05,-12.69,-12.69,Entertainment,USD,Microsoft,"MSFT * E0800NOJ65        MSFT AZURE",2
1643,2023-06-02,-7.14,-7.14,Entertainment,USD,"Google Cloud","GOOGLE*CLOUD KSR489      CC GOOGLE.COM",2
1644,2023-06-02,-12.63,-12.63,Entertainment,USD,"Amazon Web Services","Amazon web services      AWS.AMAZON.COWA",2
1645,2023-06-02,-51.15,-51.15,Utilities,USD,American,"AMERICAN INTERNATIONAL MO800-8412782  GA",2
1646,2023-06-02,-38.0,-38.0,Shopping,USD,Amazon,"AMZN Mktp US*7O8IT8SK3   AMZN.COM/BILLWA",2
1647,2023-05-31,-200.0,-200.0,Credit,USD,"USAA Credit Card","USAA CREDIT CARD PAYMENT",2
1648,2023-05-31,-43.67,-43.67,Entertainment,USD,Ancestry,"ANC*ANCESTRY.COM         800-2623787  UT",2
1649,2023-05-30,1898.01,1898.01,Income,USD,"Defense Finance and Accounting Service","DFAS-CLEVELAND   RET NET    ***********8900",2
1650,2023-05-25,-37.73,-37.73,Food,USD,"Tegut Filiale Stuttgart","Tegut Filiale 2328       STUTTGART",2
1651,2023-05-24,-10.25,-10.25,Food,USD,"McDonald's","MCDONALDS 01707          STUTTGART",2
1652,2023-05-22,-58.5,-58.5,Food,USD,"Marc Schuster E K Stuttgart","MARC SCHUSTER E.K.       STUTTGART",2
1653,2023-05-22,-31.56,-31.56,Food,USD,"Tegut Filiale Stuttgart","Tegut Filiale 2328       STUTTGART",2
1654,2023-05-18,-15.0,-15.0,Other,USD,"National Student Clearinghouse","COLLEGE TRANSCRIPT       703-742-4200 VA",2
1655,2023-05-18,-10.0,-10.0,Other,USD,Parchment,"PARCHMENT-UNIV DOCS      480-719-1646 AZ",2
1656,2023-05-18,-10.0,-10.0,Other,USD,Parchment,"PARCHMENT-UNIV DOCS      480-719-1646 AZ",2
1657,2023-05-18,-5.5,-5.5,Other,USD,Parchment,"PARCHMENT-UNIV DOCS      480-719-1646 AZ",2
1658,2023-05-18,-5.0,-5.0,Other,USD,Parchment,"PARCHMENT-UNIV DOCS      480-719-1646 AZ",2
1659,2023-05-18,-22.26,-22.26,Shopping,USD,Amazon,"AMZN Mktp DE*1X6HP9IU5   800-279-6620",2
1660,2023-05-17,-14.61,-14.61,Food,USD,"McDonald's","MCDONALDS 01707          STUTTGART",2
1661,2023-05-16,-300.0,-300.0,Credit,USD,"USAA Credit Card","USAA CREDIT CARD PAYMENT",2
1662,2023-05-16,-13.24,-13.24,Entertainment,USD,"YouTube Premium","GOOGLE *YouTubePremium   G.CO/HELPPAY#",2
1663,2023-05-16,-23.48,-23.48,Insurance,USD,"USAA Property and Casualty Insurance","USAA P&C         AUTOPAY    ***********5038",2
1664,2023-05-16,-23.83,-23.83,Food,USD,"Tegut Filiale Stuttgart","Tegut Filiale 2328       STUTTGART",2
1665,2023-05-12,-16.4,-16.4,Food,USD,"Tegut Filiale Stuttgart","Tegut Filiale 2328       STUTTGART",2
1666,2023-05-10,4.35,4.35,Other,USD,"ATM Fee Rebate","ATM REBATE",2
1667,2023-05-10,-115.6,-115.6,Entertainment,USD,"Transact Stuttgart","000000070015000Transact  STUTTGART",2
1668,2023-05-10,-7.91,-7.91,Food,USD,"McDonald's","MCDONALDS 01707          STUTTGART",2
1669,2023-05-09,-350.0,-350.0,Shopping,USD,Exchange,"AAFES-ARMY       ACH PYMT   ***********9616",2
1670,2023-05-08,-65.72,-65.72,Food,USD,"Marc Schuster E K Stuttgart","MARC SCHUSTER E.K.       STUTTGART",2
1671,2023-05-04,-100.0,-100.0,Credit,USD,"Chase Credit Card","CHASE CREDIT CRD EPAY       ***********0221",2
1672,2023-05-04,-6.58,-6.58,Entertainment,USD,Microsoft,"MSFT * E0800N9C20        MSFT AZURE",2
1673,2023-05-04,-12.88,-12.88,Food,USD,"McDonald's","MCDONALDS 01707          STUTTGART",2
1674,2023-05-02,-11.14,-11.14,Entertainment,USD,"Amazon Web Services","Amazon web services      AWS.AMAZON.COWA",2
1675,2023-05-02,-51.15,-51.15,Utilities,USD,American,"AMERICAN INTERNATIONAL MO800-8412782  GA",2
1676,2023-05-01,-6.15,-6.15,Entertainment,USD,"Google Cloud","Google CLOUD KZ7xvz      DUBLIN",2
1677,2023-05-01,-43.67,-43.67,Entertainment,USD,Ancestry,"ANC*ANCESTRY.COM         800-2623787  UT",2
1678,2023-04-28,-10.0,-10.0,Other,USD,Parchment,"PARCHMENT-UNIV DOCS      480-719-1646 AZ",2
1679,2023-04-27,1898.01,1898.01,Income,USD,"Defense Finance and Accounting Service","DFAS-CLEVELAND   RET NET    ***********8900",2
1680,2023-04-26,-11.82,-11.82,Food,USD,"Tegut Filiale Stuttgart","Tegut Filiale 2328       STUTTGART",2
1681,2023-04-25,-22.32,-22.32,Entertainment,USD,"Baden Wuerttembergimilaneo",256100BADEN-WUERTTEMBERGIMILANEO,2
1682,2023-04-25,-11.0,-11.0,Food,USD,"Hot Dog Industries Stuttgart","HOT DOG INDUSTRIES       STUTTGART",2
1683,2023-04-25,-52.17,-52.17,Food,USD,"Tegut Filiale Stuttgart","Tegut Filiale 2328       STUTTGART",2
1684,2023-04-25,-14.82,-14.82,Food,USD,"Tegut Filiale Stuttgart","Tegut Filiale 2328       STUTTGART",2
1685,2023-04-24,-50.0,-50.0,Credit,USD,"Chase Credit Card","CHASE CREDIT CRD EPAY       ***********1156",2
1686,2023-04-24,-49.98,-49.98,Food,USD,"Lieferando De Lieferserviamsterdam","Lieferando.de lieferserviAMSTERDAM",2
1687,2023-04-24,-27.38,-27.38,Food,USD,"Lieferando De Lieferserviamsterdam","Lieferando.de lieferserviAMSTERDAM",2
1688,2023-04-24,-41.47,-41.47,Food,USD,"Netto Marken-Discount","Netto Marken-Discount    STUTTGART",2
1689,2023-04-18,-1284.0,-1284.0,Debt,USD,"IRS Tax Payment","IRS              USATAXPYMT ***********6478",2
1690,2023-04-18,-23.48,-23.48,Insurance,USD,"USAA Property and Casualty Insurance","USAA P&C         AUTOPAY    ***********5038",2
1691,2023-04-18,-25.38,-25.38,Food,USD,"Norma Stuttgart","Norma                    STUTTGART",2
1692,2023-04-18,-14.65,-14.65,Food,USD,"Tegut Filiale Stuttgart","Tegut Filiale 2328       STUTTGART",2
1693,2023-04-17,-13.41,-13.41,Entertainment,USD,"YouTube Premium","GOOGLE *YouTubePremium   G.CO/HELPPAY#",2
1694,2023-04-17,-24.77,-24.77,Food,USD,"Local Hero Amsterdam","Local Hero               AMSTERDAM",2
1695,2023-04-14,-17.73,-17.73,Food,USD,"Host International Amsterdam","HMS Host International   AMSTERDAM",2
1696,2023-04-13,-26.16,-26.16,Food,USD,"Durty Nellys Amsterdam","Durty Nellys             AMSTERDAM",2
1697,2023-04-13,-9.94,-9.94,Food,USD,"Amnesia Amsterdam","Amnesia                  AMSTERDAM",2
1698,2023-04-10,-53.5,-53.5,Food,USD,"Netto Marken-Discount","Netto Marken-Discount    STUTTGART",2
1699,2023-04-04,-6.34,-6.34,Entertainment,USD,Microsoft,"MSFT *<E0800MTV3I>       MSFT AZURE",2
1700,2023-04-04,-51.15,-51.15,Utilities,USD,American,"AMERICAN INTERNATIONAL MO800-8412782  GA",2
1701,2023-04-03,-6.43,-6.43,Entertainment,USD,"Google Cloud","Google CLOUD vwFNwz      DUBLIN",2
1702,2023-04-03,-10.88,-10.88,Entertainment,USD,"Amazon Web Services","Amazon web services      AWS.AMAZON.COWA",2
1703,2023-04-03,-200.0,-200.0,Shopping,USD,Exchange,"AAFES-ARMY       ACH PYMT   ***********9616",2
1704,2023-04-03,-115.0,-115.0,Other,USD,"H&R Block","HRB ONLINE TAX PRODUCT   8004725625   MO",2
1705,2023-03-31,-100.0,-100.0,Credit,USD,"Chase Credit Card","CHASE CREDIT CRD EPAY       ***********8658",2
1706,2023-03-31,-43.67,-43.67,Entertainment,USD,Ancestry,"ANC*ANCESTRY.COM         800-2623787  UT",2
1707,2023-03-30,-350.0,-350.0,Credit,USD,"USAA Credit Card","USAA CREDIT CARD PAYMENT",2
1708,2023-03-29,1898.01,1898.01,Income,USD,"Defense Finance and Accounting Service","DFAS-CLEVELAND   RET NET    ***********8900",2
1709,2023-03-27,-69.07,-69.07,Food,USD,"Netto Marken-Discount","Netto Marken-Discount    STUTTGART",2
1710,2023-03-16,-13.02,-13.02,Entertainment,USD,"YouTube Premium","GOOGLE *YouTubePremium   G.CO/HELPPAY#",2
1711,2023-03-16,-23.48,-23.48,Insurance,USD,"USAA Property and Casualty Insurance","USAA P&C         AUTOPAY    ***********5038",2
1712,2023-03-06,-6.32,-6.32,Entertainment,USD,Microsoft,"MSFT *<E0800MG627>       MSFT AZURE",2
1713,2023-03-03,-43.67,-43.67,Entertainment,USD,Ancestry,"ANC*ANCESTRY.COM         800-2623787  UT",2
1714,2023-03-03,-10.12,-10.12,Entertainment,USD,"Amazon Web Services","Amazon web services      AWS.AMAZON.COWA",2
1715,2023-03-03,-175.0,-175.0,Shopping,USD,Exchange,"AAFES-ARMY       ACH PYMT   ***********9616",2
1716,2023-03-02,-5.52,-5.52,Entertainment,USD,"Google Cloud","GOOGLE*CLOUD WBKS6H      DUBLIN 2",2
1717,2023-03-02,-100.0,-100.0,Credit,USD,"Chase Credit Card","CHASE CREDIT CRD EPAY       ***********1346",2
1718,2023-03-02,3.8,3.8,Mobility,USD,"Europcar Hamc Hamburg","Europcar HAMC99 Hamburg  HAMBURG",2
1719,2023-03-02,-51.15,-51.15,Utilities,USD,American,"AMERICAN INTERNATIONAL MO800-8412782  GA",2
1720,2023-03-01,-350.0,-350.0,Credit,USD,"USAA Credit Card","USAA CREDIT CARD PAYMENT",2
1721,2023-02-27,1898.01,1898.01,Income,USD,"Defense Finance and Accounting Service","DFAS-CLEVELAND   RET NET    ***********8900",2
1722,2023-02-23,-158.95,-158.95,Mobility,USD,Europcar.com,"Europcar.com/de          HAMBURG",2
1723,2023-02-21,-30.0,-30.0,Mobility,USD,"Alaska Airlines","ALASKA AIR  0272326327205SEATTLE      WA",2
1724,2023-02-21,-11.31,-11.31,Food,USD,"McDonald's","MCDONALD'S F23573        JAMAICA      NY",2
1725,2023-02-21,-18.52,-18.52,Food,USD,"Uptown Market Gate 8 Queens","SQ *UPTOWN MARKET GATE 8 QUEENS       NY",2
1726,2023-02-21,-17.15,-17.15,Shopping,USD,"Hudson News","HUDSON ST 1498           SEATTLE      WA",2
1727,2023-02-17,-6.02,-6.02,Mobility,USD,Chevron,"CHEVRON/JIM HENDRICKSON  KALAMA       WA",2
1728,2023-02-17,-13.63,-13.63,Food,USD,"Fred Meyer","FRED-MEYE FRED MEYER 1   BREMERTON    WA",2
1729,2023-02-16,-13.02,-13.02,Entertainment,USD,"YouTube Premium","GOOGLE *YouTubePremium   G.CO/HELPPAY#",2
1730,2023-02-16,-12.31,-12.31,Food,USD,TacoTime,"TACO TIME - BREMERTON    BREMERTON    WA",2
1731,2023-02-16,-26.49,-26.49,Insurance,USD,"USAA Property and Casualty Insurance","USAA P&C         AUTOPAY    ***********5038",2
1732,2023-02-15,-4.54,-4.54,Mobility,USD,Chevron,"CHEVRON/SOHAL GROUP  LL  BREMERTON    WA",2
1733,2023-02-14,-141.94,-141.94,Shopping,USD,Walmart,"WAL-MART #2317Wal-Mart StBREMERTON    WA",2
1734,2023-02-13,-30.0,-30.0,Mobility,USD,"Alaska Airlines","ALASKA AIR  0272325634739SEATTLE      WA",2
1735,2023-02-13,-275.0,-275.0,Credit,USD,"USAA Credit Card","USAA CREDIT CARD PAYMENT",2
1736,2023-02-13,-2.15,-2.15,Food,USD,"USA Technologies Vending","SNACK SODA VENDING       SYRACUSE     NY",2
1737,2023-02-13,-21.58,-21.58,Food,USD,"Apt B Deli Market","JFKT7 APT7B DELI MKT 4123JAMAICA      NY",2
1738,2023-02-13,-35.99,-35.99,Food,USD,Safeway,"SAFEWAY #1524            BREMERTON    WA",2
1739,2023-02-13,-8.0,-8.0,Internet,USD,"Wifionboard Alaska","WIFIONBOARD ALASKA       877-350-0038 IL",2
